date,year,month,month_name,market,region,market_type,lat,lon,commodity,unit,price_zmw_kg,volume_kg,quality,season,rainfall_index,inflation_index,price_trend,pct_change_mom,price_lag1,price_lag2,price_lag3,rolling_avg_3m,fra_active,shock_event,source,verified
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Groundnuts,ZMW/kg,5.82,1682,Grade A,Wet/Lean,1.12,0.625,up,4.68,5.56,5.56,5.56,5.65,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Rice,ZMW/kg,5.23,2136,Grade B,Wet/Lean,1.01,0.625,up,3.56,5.05,5.05,5.05,5.11,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Soybeans,ZMW/kg,3.59,2740,Grade B,Wet/Lean,1.22,0.625,stable,0.0,3.59,3.59,3.59,3.59,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Sweet Potatoes,ZMW/kg,2.24,1113,Grade B,Wet/Lean,1.12,0.625,down,-3.03,2.31,2.31,2.31,2.29,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Cassava,ZMW/kg,1.31,1534,Grade B,Wet/Lean,0.84,0.625,up,3.97,1.26,1.26,1.26,1.28,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Onions,ZMW/kg,3.53,1428,Grade C,Wet/Lean,1.04,0.625,up,10.31,3.2,3.2,3.2,3.31,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Ndola,Copperbelt,urban,-12.9587,28.6366,Cabbage,ZMW/kg,1.92,1381,Grade C,Wet/Lean,1.18,0.625,up,5.49,1.82,1.82,1.82,1.85,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Maize,ZMW/kg,1.66,4415,Grade C,Wet/Lean,0.97,0.625,up,6.41,1.56,1.56,1.56,1.59,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Tomatoes,ZMW/kg,3.06,1481,Grade C,Wet/Lean,1.16,0.625,up,6.25,2.88,2.88,2.88,2.94,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Beans,ZMW/kg,4.71,1348,Grade B,Wet/Lean,1.15,0.625,stable,1.95,4.62,4.62,4.62,4.65,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Groundnuts,ZMW/kg,5.81,1327,Grade C,Wet/Lean,1.01,0.625,up,3.38,5.62,5.62,5.62,5.68,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Rice,ZMW/kg,5.12,1778,Grade A,Wet/Lean,1.07,0.625,stable,-1.92,5.22,5.22,5.22,5.19,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Soybeans,ZMW/kg,3.67,1908,Grade C,Wet/Lean,1.06,0.625,stable,-1.34,3.72,3.72,3.72,3.7,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Sweet Potatoes,ZMW/kg,2.06,726,Grade C,Wet/Lean,1.15,0.625,stable,1.48,2.03,2.03,2.03,2.04,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cassava,ZMW/kg,1.38,1486,Grade C,Wet/Lean,1.01,0.625,up,15.0,1.2,1.2,1.2,1.26,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Onions,ZMW/kg,4.48,1235,Grade B,Wet/Lean,1.21,0.625,up,24.44,3.6,3.6,3.6,3.89,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cabbage,ZMW/kg,1.91,1348,Grade B,Wet/Lean,1.16,0.625,up,13.69,1.68,1.68,1.68,1.76,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Maize,ZMW/kg,1.52,4575,Grade B,Wet/Lean,0.79,0.625,up,4.83,1.45,1.45,1.45,1.47,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Tomatoes,ZMW/kg,2.97,1918,Grade B,Wet/Lean,0.74,0.625,up,8.79,2.73,2.73,2.73,2.81,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Beans,ZMW/kg,4.24,3448,Grade A,Wet/Lean,1.04,0.625,up,12.17,3.78,3.78,3.78,3.93,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Groundnuts,ZMW/kg,4.96,2215,Grade B,Wet/Lean,1.1,0.625,stable,0.61,4.93,4.93,4.93,4.94,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Rice,ZMW/kg,5.07,1228,Grade B,Wet/Lean,1.05,0.625,stable,1.2,5.01,5.01,5.01,5.03,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Soybeans,ZMW/kg,3.14,2697,Grade A,Wet/Lean,0.99,0.625,stable,2.28,3.07,3.07,3.07,3.09,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Sweet Potatoes,ZMW/kg,1.81,1245,Grade C,Wet/Lean,1.06,0.625,down,-5.24,1.91,1.91,1.91,1.88,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Cassava,ZMW/kg,1.1,1076,Grade A,Wet/Lean,0.96,0.625,up,7.84,1.02,1.02,1.02,1.05,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Onions,ZMW/kg,3.25,619,Grade A,Wet/Lean,0.93,0.625,up,5.18,3.09,3.09,3.09,3.14,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Chipata,Eastern,rural,-13.6333,32.65,Cabbage,ZMW/kg,1.41,1073,Grade B,Wet/Lean,0.98,0.625,down,-10.76,1.58,1.58,1.58,1.52,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Maize,ZMW/kg,1.64,3407,Grade B,Wet/Lean,1.01,0.625,down,-3.53,1.7,1.7,1.7,1.68,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Tomatoes,ZMW/kg,3.5,1106,Grade C,Wet/Lean,0.97,0.625,up,12.54,3.11,3.11,3.11,3.24,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Beans,ZMW/kg,4.6,987,Grade B,Wet/Lean,0.93,0.625,stable,1.55,4.53,4.53,4.53,4.55,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Groundnuts,ZMW/kg,5.47,883,Grade C,Wet/Lean,1.16,0.625,down,-3.87,5.69,5.69,5.69,5.62,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Rice,ZMW/kg,5.29,1448,Grade B,Wet/Lean,1.04,0.625,up,5.17,5.03,5.03,5.03,5.12,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Soybeans,ZMW/kg,3.56,1683,Grade B,Wet/Lean,0.89,0.625,stable,2.3,3.48,3.48,3.48,3.51,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Sweet Potatoes,ZMW/kg,2.18,513,Grade B,Wet/Lean,0.83,0.625,up,5.83,2.06,2.06,2.06,2.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Cassava,ZMW/kg,1.25,819,Grade C,Wet/Lean,0.87,0.625,stable,1.63,1.23,1.23,1.23,1.24,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Onions,ZMW/kg,4.39,1041,Grade B,Wet/Lean,1.11,0.625,up,8.13,4.06,4.06,4.06,4.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Livingstone,Southern,urban,-17.8617,25.858,Cabbage,ZMW/kg,1.84,976,Grade C,Wet/Lean,0.9,0.625,stable,0.55,1.83,1.83,1.83,1.83,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Maize,ZMW/kg,1.74,1947,Grade B,Wet/Lean,0.98,0.625,stable,-0.57,1.75,1.75,1.75,1.75,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Tomatoes,ZMW/kg,3.44,596,Grade B,Wet/Lean,1.11,0.625,down,-11.34,3.88,3.88,3.88,3.73,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Beans,ZMW/kg,5.16,654,Grade B,Wet/Lean,0.97,0.625,stable,0.58,5.13,5.13,5.13,5.14,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Groundnuts,ZMW/kg,6.13,963,Grade A,Wet/Lean,0.95,0.625,up,7.73,5.69,5.69,5.69,5.84,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Rice,ZMW/kg,5.62,3336,Grade A,Wet/Lean,1.08,0.625,stable,-2.26,5.75,5.75,5.75,5.71,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Soybeans,ZMW/kg,4.06,761,Grade C,Wet/Lean,0.99,0.625,up,3.05,3.94,3.94,3.94,3.98,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Sweet Potatoes,ZMW/kg,2.31,894,Grade C,Wet/Lean,0.94,0.625,down,-11.15,2.6,2.6,2.6,2.5,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Cassava,ZMW/kg,1.14,2620,Grade C,Wet/Lean,1.19,0.625,up,10.68,1.03,1.03,1.03,1.07,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Onions,ZMW/kg,4.33,375,Grade B,Wet/Lean,0.88,0.625,up,3.84,4.17,4.17,4.17,4.22,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Mongu,Western,remote,-15.255,23.1267,Cabbage,ZMW/kg,1.96,531,Grade B,Wet/Lean,0.96,0.625,up,5.38,1.86,1.86,1.86,1.89,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Maize,ZMW/kg,1.67,2704,Grade B,Wet/Lean,1.03,0.625,stable,0.0,1.67,1.67,1.67,1.67,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Tomatoes,ZMW/kg,3.59,562,Grade C,Wet/Lean,0.95,0.625,down,-14.93,4.22,4.22,4.22,4.01,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Beans,ZMW/kg,4.48,1621,Grade C,Wet/Lean,0.93,0.625,stable,1.82,4.4,4.4,4.4,4.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Groundnuts,ZMW/kg,5.27,1596,Grade B,Wet/Lean,1.17,0.625,stable,2.93,5.12,5.12,5.12,5.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Rice,ZMW/kg,5.76,1342,Grade C,Wet/Lean,0.98,0.625,up,12.06,5.14,5.14,5.14,5.35,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Soybeans,ZMW/kg,3.74,1682,Grade A,Wet/Lean,0.93,0.625,stable,-1.32,3.79,3.79,3.79,3.77,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Sweet Potatoes,ZMW/kg,1.98,1166,Grade C,Wet/Lean,0.98,0.625,stable,-2.46,2.03,2.03,2.03,2.01,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Cassava,ZMW/kg,1.01,2191,Grade A,Wet/Lean,0.95,0.625,up,8.6,0.93,0.93,0.93,0.96,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Onions,ZMW/kg,4.35,562,Grade B,Wet/Lean,0.95,0.625,up,6.62,4.08,4.08,4.08,4.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-02-01,2014,2,February,Kasama,Northern,rural,-10.2167,31.1833,Cabbage,ZMW/kg,2.01,681,Grade C,Wet/Lean,0.96,0.625,stable,-0.99,2.03,2.03,2.03,2.02,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Maize,ZMW/kg,1.51,7090,Grade A,Wet/Lean,0.88,0.63,down,-9.58,1.67,1.64,1.64,1.61,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Tomatoes,ZMW/kg,2.75,3071,Grade B,Wet/Lean,1.0,0.63,down,-20.75,3.47,3.5,3.5,3.24,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Beans,ZMW/kg,4.84,2736,Grade A,Wet/Lean,1.01,0.63,stable,2.76,4.71,4.6,4.6,4.72,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Groundnuts,ZMW/kg,5.73,1917,Grade A,Wet/Lean,1.07,0.63,down,-4.34,5.99,5.28,5.28,5.67,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Rice,ZMW/kg,5.18,3487,Grade C,Wet/Lean,1.15,0.63,stable,-1.15,5.24,5.03,5.03,5.15,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Soybeans,ZMW/kg,3.47,3728,Grade A,Wet/Lean,1.05,0.63,stable,0.58,3.45,3.5,3.5,3.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Sweet Potatoes,ZMW/kg,2.31,2020,Grade A,Wet/Lean,1.05,0.63,down,-7.6,2.5,2.2,2.2,2.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Cassava,ZMW/kg,1.34,2000,Grade A,Wet/Lean,0.95,0.63,stable,0.0,1.34,1.26,1.26,1.31,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Onions,ZMW/kg,4.01,2248,Grade B,Wet/Lean,1.12,0.63,stable,0.25,4.0,3.64,3.64,3.88,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Lusaka,Lusaka,urban,-15.4167,28.2833,Cabbage,ZMW/kg,1.55,2270,Grade A,Wet/Lean,1.03,0.63,down,-15.3,1.83,1.78,1.78,1.72,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Maize,ZMW/kg,1.56,3393,Grade B,Wet/Lean,1.1,0.63,down,-9.3,1.72,1.69,1.69,1.66,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Tomatoes,ZMW/kg,3.02,1444,Grade B,Wet/Lean,0.86,0.63,down,-18.6,3.71,3.45,3.45,3.39,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Beans,ZMW/kg,4.53,1414,Grade C,Wet/Lean,1.09,0.63,stable,-2.37,4.64,4.5,4.5,4.56,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Groundnuts,ZMW/kg,5.39,1084,Grade B,Wet/Lean,1.06,0.63,down,-9.11,5.93,5.52,5.52,5.61,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Rice,ZMW/kg,5.26,1908,Grade C,Wet/Lean,0.94,0.63,stable,1.74,5.17,5.07,5.07,5.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Soybeans,ZMW/kg,3.27,2435,Grade C,Wet/Lean,0.98,0.63,down,-9.67,3.62,3.36,3.36,3.42,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Sweet Potatoes,ZMW/kg,2.08,888,Grade B,Wet/Lean,1.13,0.63,down,-4.15,2.17,2.25,2.25,2.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Cassava,ZMW/kg,1.23,1340,Grade A,Wet/Lean,0.95,0.63,stable,0.0,1.23,1.21,1.21,1.22,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Onions,ZMW/kg,3.43,993,Grade C,Wet/Lean,0.8,0.63,down,-8.29,3.74,3.63,3.63,3.6,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kabwe,Central,urban,-14.4469,28.4464,Cabbage,ZMW/kg,1.53,1284,Grade B,Wet/Lean,0.84,0.63,down,-19.05,1.89,1.83,1.83,1.75,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Maize,ZMW/kg,1.57,4044,Grade A,Wet/Lean,0.82,0.63,down,-5.42,1.66,1.61,1.61,1.61,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Tomatoes,ZMW/kg,3.19,1787,Grade B,Wet/Lean,0.98,0.63,down,-16.27,3.81,4.15,4.15,3.72,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Beans,ZMW/kg,4.43,2150,Grade A,Wet/Lean,1.06,0.63,stable,-1.34,4.49,4.37,4.37,4.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Groundnuts,ZMW/kg,5.44,1779,Grade B,Wet/Lean,0.98,0.63,down,-6.53,5.82,5.56,5.56,5.61,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Rice,ZMW/kg,5.03,2425,Grade A,Wet/Lean,1.02,0.63,down,-3.82,5.23,5.05,5.05,5.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Soybeans,ZMW/kg,3.46,2319,Grade A,Wet/Lean,1.02,0.63,down,-3.62,3.59,3.59,3.59,3.55,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Sweet Potatoes,ZMW/kg,2.39,931,Grade C,Wet/Lean,0.87,0.63,up,6.7,2.24,2.31,2.31,2.31,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Cassava,ZMW/kg,1.32,1694,Grade B,Wet/Lean,0.68,0.63,stable,0.76,1.31,1.26,1.26,1.3,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Onions,ZMW/kg,3.46,1198,Grade C,Wet/Lean,1.02,0.63,stable,-1.98,3.53,3.2,3.2,3.4,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Ndola,Copperbelt,urban,-12.9587,28.6366,Cabbage,ZMW/kg,1.68,1452,Grade B,Wet/Lean,1.06,0.63,down,-12.5,1.92,1.82,1.82,1.81,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Maize,ZMW/kg,1.57,3448,Grade B,Wet/Lean,0.99,0.63,down,-5.42,1.66,1.56,1.56,1.6,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Tomatoes,ZMW/kg,3.17,1215,Grade A,Wet/Lean,0.86,0.63,up,3.59,3.06,2.88,2.88,3.04,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Beans,ZMW/kg,4.51,1584,Grade A,Wet/Lean,1.06,0.63,down,-4.25,4.71,4.62,4.62,4.61,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Groundnuts,ZMW/kg,5.54,1372,Grade C,Wet/Lean,0.96,0.63,down,-4.65,5.81,5.62,5.62,5.66,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Rice,ZMW/kg,5.07,2018,Grade A,Wet/Lean,1.14,0.63,stable,-0.98,5.12,5.22,5.22,5.14,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Soybeans,ZMW/kg,3.56,1779,Grade A,Wet/Lean,0.96,0.63,stable,-3.0,3.67,3.72,3.72,3.65,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Sweet Potatoes,ZMW/kg,2.13,979,Grade C,Wet/Lean,0.85,0.63,up,3.4,2.06,2.03,2.03,2.07,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cassava,ZMW/kg,1.24,1365,Grade B,Wet/Lean,1.13,0.63,down,-10.14,1.38,1.2,1.2,1.27,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Onions,ZMW/kg,3.37,1274,Grade B,Wet/Lean,1.07,0.63,down,-24.78,4.48,3.6,3.6,3.82,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cabbage,ZMW/kg,1.47,1250,Grade C,Wet/Lean,1.2,0.63,down,-23.04,1.91,1.68,1.68,1.69,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Maize,ZMW/kg,1.38,6240,Grade B,Wet/Lean,1.05,0.63,down,-9.21,1.52,1.45,1.45,1.45,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Tomatoes,ZMW/kg,2.47,1705,Grade A,Wet/Lean,1.16,0.63,down,-16.84,2.97,2.73,2.73,2.72,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Beans,ZMW/kg,4.29,2587,Grade A,Wet/Lean,1.08,0.63,stable,1.18,4.24,3.78,3.78,4.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Groundnuts,ZMW/kg,4.58,2357,Grade A,Wet/Lean,1.01,0.63,down,-7.66,4.96,4.93,4.93,4.82,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Rice,ZMW/kg,4.82,1409,Grade B,Wet/Lean,1.07,0.63,down,-4.93,5.07,5.01,5.01,4.97,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Soybeans,ZMW/kg,2.95,2665,Grade A,Wet/Lean,1.06,0.63,down,-6.05,3.14,3.07,3.07,3.05,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2014-03-01,2014,3,March,Chipata,Eastern,rural,-13.6333,32.65,Sweet Potatoes,ZMW/kg,1.95,1656,Grade A,Wet/Lean,1.19,0.63,up,7.73,1.81,1.91,1.91,1.89,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
